        0.0000000000    -6129.1240379379        1.0000000000        0.0000000000
        0.0204345068    -4145.1452508585        1.0000000000        0.0000000000
        0.0408689137    -2551.9472030824        1.0000000000        0.0000000000
        0.0613035207    -1096.5115226679        1.0000000000        0.0000000000
        0.0817380276      142.9895549957        1.0000000000        0.0000000000
